 STICS OMNIDIRECTIONAL MATRIX RATES 1
         Input Level 1 Filename: SMSDISK3:[WIND.L1DATA]WI_L1_SMS_19941216_V01.DAT;1
         Clock selected:         Wall
         FIFO mode is ON     TGS mode is ON       Telemetry mode is Science mode     
 Sci Rec#      Time      BR VS    E/Q      OMR 0   OMR 1   OMR 2   OMR 3   OMR 4   OMR 5   OMR 6   OMR 7   OMR 8   OMR 9  HMR Sum  SMR Sum
       17 94 350 22:09:58 H 23   88.469       0       0       0       0       0       0       0       0       0       0        0        0
       17 94 350 22:10:02 H 21   70.202       0       0       0       0       0       0       0       0       0       0        0        2
       17 94 350 22:10:05 H 19   55.707       0       0       0       0       0       0       0       0       0       0        0        0
       17 94 350 22:10:08 H 17   44.205       0       0       0       0       0       0       0       0       0       0        0        0
       17 94 350 22:10:11 H 15   35.078       0       0       0       0       0       0       0       0       0       0        0        0
       17 94 350 22:10:14 H 13   27.835       0       0       0       0       0       0       0       0       0       0        0        3
       17 94 350 22:10:18 H 11   22.088       0       0       0       0       0       0       0       0       0       0        0        0
       17 94 350 22:10:21 H  9   17.527       0       0       0       0       0       0       0       0       0       0        0        0
       17 94 350 22:10:24 H  7   13.908       0       0       0       0       0       0       0       0       0       0        1        0
       17 94 350 22:10:27 H  5   11.037       0       0       0       0       0       0       0       0       0       0        0        0
       17 94 350 22:10:30 H  3    8.758       0       0       0       0       0       0       0       0       0       0        0        0
       17 94 350 22:10:34 H  2    7.802       0       0       0       0       0       0       0       0       0       0        0        0
       17 94 350 22:10:37 H  4    9.831       0       0       0       0       0       0       0       0       0       0        0        0
       17 94 350 22:10:40 H  6   12.390       0       0       0       0       0       0       0       0       0       0        0        0
       17 94 350 22:10:43 H  8   15.613       0       0       0       0       0       0       0       0       0       0        0        0
       17 94 350 22:10:46 H 10   19.676       0       0       0       0       0       0       0       0       0       0        0        0
       17 94 350 22:10:50 H 12   24.796       0       0       0       0       0       0       0       0       0       0        0        1
       17 94 350 22:10:53 H 14   31.247       0       0       0       0       0       0       0       0       0       0        0        0
